h1,h2,h3,h4,p1,p2,p3,p4,pt,   cost
2.489931723,3.181949861,4.729947377,4.8193231,4.016733952,1.744389755,1.958067657,8.12080889,15.84000025,10006.23453
1.839876665,1.871279752,2.266315241,4.065633803,5.118818147,2.071589812,2.512834694,10.24675735,19.95,10006.23608
1.469167903,4.041092352,4.080772505,4.925040649,3.913564833,1.710527375,1.955579095,8.260328702,15.84000001,10006.2364
1.535947053,2.853215201,4.312320112,4.974862909,3.972474873,1.695049657,1.926943415,8.245532055,15.84,10006.23766
1.881627233,2.074359661,2.848581989,3.956728325,5.095674516,2.13127309,2.482324948,10.24072745,19.95,10006.2377
2.192453571,2.512155878,3.155969047,3.872319536,5.072504736,2.178790187,2.495650076,10.203055,19.95,10006.23832
1.579708105,2.695793812,3.636548894,3.863994068,5.01471866,2.184389435,2.459377717,10.29151417,19.94999998,10006.23886
1.673117965,3.149076171,3.920224586,4.972085281,3.969355103,1.698357113,1.95344454,8.218843244,15.84,10006.23946
1.178831689,1.369543631,2.706875099,4.838765905,4.598010739,1.74920541,2.11863509,9.314148761,17.78,10006.24245
2.350711083,4.202308654,4.368643364,4.836425655,3.972631597,1.752881391,1.981785416,8.132701599,15.84,10006.24453
1.389970346,1.451554389,1.51501601,2.894816219,7.209598377,2.930311343,3.590370375,14.4497199,28.18,10006.2453
1.076078026,1.632570619,4.255829774,4.621349929,4.518940318,1.83571875,2.070690604,9.354650322,17.77999999,10006.24542
2.365385189,3.217663423,3.724792762,3.810711137,5.037203079,2.228968901,2.497445959,10.18638215,19.95000009,10006.24701
3.304595339,3.416031328,3.837579997,4.88560444,4.030716455,1.738699101,1.999279988,8.071304456,15.84,10006.24711
1.250042494,1.73768322,2.986309114,3.560459138,5.682746241,2.38620292,2.721064437,11.5899864,22.38,10006.24732
1.936192061,2.240987226,3.295984107,3.924988011,5.081496531,2.165932552,2.469332073,10.23323884,19.95,10006.24812
2.116283318,4.630222151,4.810852686,4.831059949,3.950576846,1.749806763,1.983354089,8.156268247,15.84000594,10006.25053
1.97537691,1.990082138,2.008905809,2.761129489,7.169687809,3.08470626,3.582489679,14.34311625,28.18,10006.25055
1.700182813,2.906898581,4.259995997,4.385853684,4.469964698,1.945596512,2.18035839,9.184091755,17.78001136,10006.25295
1.527420273,2.475709224,4.029505227,4.456589005,4.483287673,1.915596756,2.163766244,9.217349328,17.78,10006.25354
1.255561958,2.291463339,2.808272156,4.650476066,4.464087149,1.835796975,2.191887818,9.288228058,17.78,10006.25359
1.892192659,3.387574733,3.942189935,4.984779301,3.975476367,1.713306907,1.96697302,8.184243706,15.84,10006.25406
1.891004292,2.302643952,2.609295796,4.602923612,4.529936808,1.856204131,2.239449297,9.154409765,17.78,10006.25459
1.432272191,3.726840143,3.901602413,4.408035551,4.404617727,1.939990501,2.196296114,9.239095658,17.78,10006.25574
2.175007447,2.283833925,3.933997794,4.435664131,4.54898797,1.928466697,2.182661063,9.11988427,17.78,10006.25611
1.595129118,2.000743225,2.026774262,2.446095224,7.998182171,3.502484152,3.995879424,16.12345425,31.62,10006.25813
1.06817751,2.151206027,2.396999508,3.63694001,5.593384264,2.355670252,2.77285849,11.65808699,22.38,10006.25813
1.491536856,1.656147953,2.767048842,4.741766864,4.579293042,1.807043196,2.168439058,9.225224703,17.78,10006.2583
1.711007951,1.879214493,3.263424187,4.015509449,5.107455911,2.134446036,2.440872643,10.26722541,19.95,10006.25865
1.595089831,3.595684217,4.939975718,4.95694294,3.942358675,1.586437336,2.077792667,8.233513509,15.84010219,10006.25998
2.420664659,3.795349289,4.21805851,4.332297134,4.473555965,1.984763334,2.225125806,9.096554924,17.78000003,10006.26392
1.826983255,2.147993471,3.699474682,3.968622212,5.083437791,2.173787176,2.444099818,10.2486752,19.94999998,10006.26708
1.710038812,2.079660198,2.728036267,3.56446561,5.689228382,2.420908276,2.787472318,11.48239102,22.38,10006.26742
2.164876037,2.357503646,3.197035251,3.977007447,5.084108696,2.173570701,2.486360496,10.20596011,19.95,10006.26968
2.027069916,2.163544864,2.559991295,2.74665028,7.152772372,3.149968996,3.540597185,14.33666145,28.18,10006.27081
3.159639425,3.1858454,3.205445592,3.904443515,5.065321336,2.219731815,2.531700942,10.1332459,19.95,10006.27304
2.40471213,2.977728226,3.015037589,3.060715065,6.395410145,2.795053342,3.156588852,12.76292709,25.10997943,10006.27544
1.304306741,1.932182611,2.220705423,4.903790325,4.512102008,1.772122611,2.222429972,9.273345408,17.78,10006.27651
1.388914555,2.746616792,3.484773602,4.582906871,4.447045469,1.897999248,2.184961936,9.249993347,17.78,10006.27774
1.118807512,2.358796115,2.55803286,4.827043998,4.433520338,1.809324935,2.200250327,9.3369044,17.78,10006.28299
4.460064799,4.768741853,4.774366576,4.875820294,4.023711967,1.787001779,1.997166003,8.032106076,15.83998583,10006.28557
1.762195723,2.606741815,4.088878874,4.527902891,4.494941866,1.933377694,2.177943512,9.173736928,17.78,10006.28602
1.234394066,1.361634644,2.902399233,4.959266061,4.609677181,1.765361623,2.109904162,9.295057035,17.78,10006.28613
1.211629399,2.188476143,2.205066589,4.275841818,5.009635758,2.04959788,2.503098924,10.38766744,19.95,10006.28744
1.081498596,1.982115051,2.978768475,3.213836114,6.298595095,2.729186569,3.064896886,13.01732145,25.11,10006.28853
1.00829728,2.44376727,3.544762768,4.728027218,4.401659385,1.855174395,2.137280721,9.385885499,17.78,10006.28855
2.631179931,2.790907343,2.814314654,3.534031553,5.679139,2.482752944,2.838079242,11.38002881,22.38,10006.28897
1.566079229,3.099994483,3.49253781,4.008640882,4.989156292,2.190124856,2.476450199,10.29426865,19.95,10006.28975
1.51805007,3.900572745,4.054739016,4.501656378,4.408578415,1.952710531,2.199341029,9.2193699,17.77999988,10006.2914
1.069368645,1.581848361,4.472533528,4.7931385,4.527303121,1.835772114,2.05935916,9.35756561,17.78,10006.29265
2.405073449,2.559812423,3.081937557,3.116872491,6.368885688,2.820614094,3.157604233,12.76289387,25.10999789,10006.2944
1.841400676,2.888887377,3.665516285,4.564057815,4.482310804,1.93167195,2.204484816,9.16153243,17.78,10006.29517
2.241598961,2.821315124,3.844829678,4.525677524,4.510694785,1.948080302,2.208169849,9.113055064,17.78,10006.29519
3.091276132,3.526089364,3.796733292,4.46624001,4.505927417,1.979471363,2.242855724,9.051745503,17.78000001,10006.29877
2.091783866,2.603950199,4.087267214,4.548650543,4.517500748,1.944403261,2.18906556,9.129030432,17.78,10006.2993
2.937245289,4.053674262,4.407504721,4.412822637,4.483268969,1.464992239,2.771511059,9.060227539,17.77999981,10006.29962
1.017491693,2.018925777,2.141797925,3.329476947,6.279454203,2.658621919,3.125519374,13.0464045,25.11,10006.30039
1.170446041,1.300876194,3.658405585,3.750130085,5.765766265,2.361843547,2.635202995,11.61718798,22.38000079,10006.30119
1.528584174,2.504853611,3.031485497,4.131150769,5.023562426,2.147233109,2.477104389,10.30210008,19.95,10006.30313
1.045932049,2.777194839,3.389925326,3.635027197,5.53601674,2.440474311,2.735466393,11.66804253,22.37999997,10006.30322
2.616134517,3.851621568,3.912582603,4.477892987,4.479261065,1.982015132,2.237602058,9.081121676,17.77999993,10006.30382
1.787727293,3.257702725,3.588993116,4.583585477,4.458640038,1.936522783,2.215152463,9.169684716,17.78,10006.30396
1.891969149,1.926610226,3.657447748,4.702086185,4.572385712,1.88996233,2.163377036,9.154274922,17.78,10006.3055
1.410313921,2.185453963,2.975993658,3.212618878,6.329019948,2.767713361,3.103735694,12.909531,25.11,10006.30621
2.679753693,3.06879121,4.357682237,4.496022028,4.514639323,1.979568158,2.209208378,9.076584486,17.78000035,10006.30751
1.935213923,3.256215337,4.237047622,4.534985911,4.469367863,1.9631242,2.199138568,9.148369369,17.78,10006.30783
1.326348264,2.019985894,3.837822245,4.151508263,5.046539033,2.145460789,2.406025282,10.3519749,19.95,10006.30843
1.195617451,4.255017935,4.465893008,4.576015242,4.353636864,1.946484984,2.171678858,9.308194572,17.77999528,10006.30897
1.103814634,1.510876135,4.598134202,4.864181864,4.549446592,1.83504926,2.052529575,9.342974643,17.78000007,10006.31121
1.203932194,2.880532499,2.915854535,4.802889981,4.410926127,1.860407728,2.203360364,9.305305781,17.78,10006.31257
1.489811114,3.04297613,3.611745012,4.665318232,4.441506317,1.918003097,2.194877571,9.225613015,17.78,10006.31442
2.547598582,2.926531707,3.561763523,4.03563883,5.060219141,2.218878898,2.499638696,10.17126326,19.94999999,10006.31536
1.291286574,1.455254044,2.415964283,3.858156507,5.744977264,2.321949308,2.735862712,11.57721072,22.38,10006.31592
3.173668458,3.50368563,3.630479329,3.991550238,5.051435397,2.24528513,2.52073304,10.13254639,19.94999995,10006.31646
1.091619475,2.628806998,3.093780212,4.843095581,4.406182812,1.851276477,2.174505644,9.348035067,17.78,10006.317
1.236157525,1.279919009,2.303235645,2.980760161,7.233410121,3.008969435,3.44314125,14.49447919,28.18,10006.31745
2.394618678,3.369585208,3.482381016,3.548931337,5.639094208,2.527212113,2.814889756,11.39880177,22.37999785,10006.3176
1.691686818,3.021125638,3.436810855,4.100874,5.005219775,2.191624848,2.482592395,10.27056298,19.95,10006.32013
1.119748913,1.756202901,4.16968618,4.86189428,4.506440806,1.848602156,2.088428362,9.336528676,17.78,10006.32015
1.025939875,1.546411591,3.716435674,4.341655959,5.067150188,2.075708397,2.344783419,10.46235799,19.95,10006.32366
1.119459664,1.844124499,2.210333693,2.956569284,7.092809343,3.049063115,3.50148349,14.53664405,28.18,10006.32406
1.09985757,2.643426582,3.397797338,3.69237245,5.55684641,2.442120408,2.736428865,11.64460432,22.38,10006.32441
1.972343606,2.016155379,2.11449254,2.555731905,8.026244095,3.528661835,4.001588546,16.06350552,31.62,10006.32457
2.149965668,2.426364716,2.904035947,3.218439722,6.367288721,2.80540045,3.149748975,12.78756185,25.11,10006.32611
1.561742786,2.52327554,2.830737191,3.247186858,6.315577761,2.783001065,3.136266025,12.87515516,25.11000001,10006.32725
1.482145329,3.460749499,3.503481581,4.699454407,4.420802958,1.923208925,2.208639282,9.227348835,17.78,10006.3274
2.631967779,3.405808056,4.150034319,4.570914345,4.496822198,1.981121971,2.222083904,9.079971934,17.78000001,10006.32992
1.747982642,1.930166526,2.658798264,3.770296666,5.711022991,2.408411605,2.784521374,11.47604403,22.38,10006.33348
2.499505253,2.803700994,3.43623602,3.614559726,5.673319854,2.512802909,2.803837472,11.3900396,22.37999983,10006.33381
2.595395522,2.914111163,3.377811685,4.107683122,5.062754474,2.2117735,2.507823161,10.16764886,19.95,10006.33418
1.775662005,2.83873045,2.9036387,4.804444713,4.480342514,1.89183845,2.236233915,9.171585121,17.78,10006.33474
1.494001751,2.843499301,4.284049557,4.70165035,4.453503869,1.934200173,2.167624328,9.224671629,17.78,10006.33542
1.052099303,1.919869016,2.224646776,4.503316799,5.010314278,2.019967924,2.469477487,10.45024031,19.95,10006.33579
2.519440358,3.357312586,3.981590956,4.05375597,5.037467985,2.243515364,2.495559085,10.17345681,19.94999924,10006.33585
1.127642916,1.341435512,1.550642567,3.14135971,7.196033638,2.902834821,3.547728765,14.53340278,28.18,10006.33897
2.367324986,3.395561139,3.729676747,4.083714505,5.029149568,2.233260393,2.501381117,10.18620886,19.94999993,10006.33914
1.29913106,2.543466201,2.587374745,4.973870778,4.449145809,1.834744706,2.221236845,9.274872639,17.78,10006.33996
1.967522904,2.376996921,2.38761344,4.950105661,4.528286128,1.844379478,2.263207746,9.144126648,17.78,10006.34054
3.104634099,3.598870576,4.531344662,4.560034937,4.50401172,1.685415575,2.539516007,9.051049574,17.77999288,10006.34057
1.142976858,1.556322975,2.371107564,3.003755074,7.147542987,3.0416295,3.463373337,14.52745418,28.18,10006.34146
1.836151782,2.507267237,2.997515458,3.262102124,6.340766143,2.804156838,3.137768354,12.82730864,25.10999998,10006.34305
2.224329619,3.221507625,3.234529818,4.157834506,5.030313425,2.2053679,2.514531847,10.19978683,19.95,10006.34618
1.167376555,1.836032533,2.838377482,3.857256679,5.653170923,2.378102154,2.730416111,11.61831081,22.38,10006.34667
1.803196838,2.158918123,2.744218624,3.310065793,6.370454826,2.771428702,3.135831159,12.83228531,25.11,10006.34676
1.469053998,1.833772944,1.916428984,3.453845811,6.379984349,2.656428363,3.178232202,12.89535509,25.11,10006.34694
1.023209126,2.622608161,3.183025447,3.790438041,5.541320616,2.422927101,2.73709362,11.67865866,22.38,10006.34823
1.697065905,2.333520336,4.357516048,4.76921769,4.511955469,1.926964744,2.156453634,9.184626154,17.78,10006.3491
1.198937578,3.110172094,3.482800832,4.852178613,4.397244864,1.894297006,2.18142224,9.30703589,17.78,10006.34929
2.707429317,2.711535353,2.986327852,3.690391565,5.687058862,2.491702343,2.826561767,11.37467703,22.38,10006.34984
1.422884554,1.571338556,4.858579241,4.915160275,4.587542846,1.832143563,2.118889184,9.241404822,17.77998041,10006.35107
1.044654994,1.352231957,3.202697715,4.52817309,5.117945588,2.03309536,2.345332134,10.45362692,19.95,10006.35138
1.678677862,3.506281788,3.646980203,4.164631758,4.981177593,2.210884704,2.485084248,10.27285345,19.95,10006.35156
2.732686144,3.052801976,3.353662794,4.153096803,5.059798897,2.217024755,2.515206195,10.15797015,19.95,10006.35156
2.634393847,2.758386236,4.122098793,4.696892362,4.531366924,1.963120615,2.20571548,9.079796981,17.78,10006.3534
1.331501443,2.296801246,3.660663374,4.285593591,5.017436101,2.15443672,2.427611251,10.35051593,19.95,10006.35516
2.246965565,2.611895747,3.121506483,4.233488356,5.067670675,2.182224432,2.502582569,10.19752232,19.95,10006.35592
1.659729037,2.121233424,4.036456504,4.245037791,5.072587128,2.176695655,2.424463149,10.27625403,19.94999996,10006.35617
2.415607604,3.869762974,4.000717684,4.665288372,4.470713345,1.98117212,2.231127276,9.096987262,17.78,10006.35653
2.371553081,2.428265463,2.915512771,4.893265785,4.545492142,1.895341358,2.238334196,9.100832304,17.78,10006.36098
1.061859996,2.306434941,3.673539289,3.808557248,5.576361725,2.434867885,2.707898335,11.66087187,22.37999981,10006.36105
2.148152655,2.95408481,4.568472556,4.708212269,4.49788073,1.970226185,2.189134927,9.122758142,17.77999998,10006.36125
1.701397788,2.280436221,3.186898454,3.314842648,6.349818672,2.798739495,3.112565784,12.84887602,25.10999997,10006.36141
1.51001732,2.729034505,4.055949326,4.820022415,4.462653965,1.924836298,2.171387708,9.22112203,17.78,10006.36145
1.510896466,3.23723249,3.663155218,3.712153264,5.584040196,2.467551167,2.807488887,11.52094196,22.38002221,10006.36235
1.400862624,3.43504877,3.989923086,4.797954872,4.412096874,1.935174392,2.185805798,9.246922935,17.78,10006.36245
2.14233011,2.486985235,3.449678356,4.845595003,4.529351262,1.918687952,2.20857005,9.123390736,17.78,10006.36418
1.186923347,1.707645167,3.187456132,3.901261266,5.677172278,2.388920359,2.702650168,11.6112572,22.38,10006.36734
3.559644778,3.924588997,3.983645203,4.665182172,4.502171877,1.998169048,2.249195593,9.030463454,17.77999997,10006.36763
2.225606345,2.548302079,3.340945937,4.864289014,4.528880138,1.918572778,2.217889205,9.114657879,17.78,10006.36912
3.743200353,3.967431519,4.590716964,4.638179762,4.504251696,1.973468106,2.278709119,9.023580576,17.7800095,10006.37237
1.243952847,2.77729106,3.618029156,3.792696951,5.574066408,2.468789852,2.745198995,11.5919445,22.37999976,10006.37343
1.711656013,2.482838124,3.973239278,4.871803778,4.500325056,1.922938183,2.174621993,9.182114769,17.78,10006.37409
1.436694061,2.66277662,3.307708939,3.800721528,5.608763357,2.465445647,2.767769784,11.53802121,22.37999999,10006.37441
1.385903419,3.005694157,3.525620867,4.927354206,4.430963174,1.90731167,2.190949656,9.250775501,17.78,10006.37823
1.076463403,2.638003922,3.30502087,3.384979244,6.234919638,2.775759318,3.07982924,13.01948398,25.10999217,10006.37832
2.366045595,2.488334642,3.712215857,3.751191377,5.690305545,2.503929595,2.784443126,11.40132469,22.38000296,10006.3804
3.063429081,3.550360345,3.5924869,3.696177948,5.665678276,2.532827087,2.828203232,11.35321581,22.3799244,10006.3805
2.257595188,2.815343512,3.579649233,3.745989689,5.661861558,2.513644656,2.793019181,11.41147463,22.38000002,10006.38075
2.159143405,2.296539454,3.4283962,3.790264578,5.696932225,2.484906403,2.776588056,11.42157332,22.38,10006.38107
2.002871992,2.238884261,4.215972195,4.884406369,4.543504781,1.929830243,2.167023461,9.139641516,17.78,10006.38212
2.478795444,2.831277659,3.128436354,4.900278809,4.520743278,1.923948671,2.243597175,9.091710876,17.78,10006.38237
1.771448521,2.214480096,4.246814307,4.910870173,4.529659188,1.921307648,2.156778278,9.172254886,17.78,10006.3834
1.247336185,3.069481437,4.860674936,4.869175841,4.407732166,1.286089338,2.795323402,9.29085444,17.77999935,10006.38343
1.52172003,3.67331384,4.735890304,4.802389033,4.416832999,1.966280053,2.178311691,9.218575899,17.78000064,10006.38473
1.152546202,2.17401683,2.480480769,4.574330463,5.000577976,2.068726142,2.471873794,10.40882209,19.95,10006.38723
2.20497942,2.92678438,3.535961491,4.888704269,4.50245621,1.938987897,2.221796407,9.116759486,17.78,10006.38945
1.676838881,2.791622891,3.854742444,4.308925229,5.017517231,2.199940841,2.459361817,10.27318011,19.95,10006.38948
2.619612503,2.658157591,3.396850383,4.905004863,4.537666248,1.933537735,2.227928093,9.080867924,17.78,10006.39012
1.095032605,2.075148023,2.920302414,4.543548256,5.000142963,2.08790967,2.430339959,10.43160741,19.95,10006.39046
1.002125255,4.421522504,4.742689479,4.907481118,4.308628951,1.935777327,2.146653883,9.388939762,17.77999992,10006.3923
1.616952833,3.361312331,4.231550206,4.865277413,4.439139633,1.952658365,2.188978387,9.199223615,17.78,10006.39235
1.684166404,2.996963857,3.714726811,4.931970086,4.463394124,1.930262149,2.19946095,9.186882778,17.78,10006.39506
3.029773125,3.148470929,3.815074195,4.831723431,4.521292818,1.97078011,2.232898213,9.055028858,17.78,10006.39537
1.453883768,2.035495331,2.88084428,3.033082769,7.118687549,3.140120499,3.487285391,14.4339065,28.17999994,10006.39565
2.182077526,2.374997629,2.540146942,3.907273904,5.690956811,2.438112873,2.831790886,11.41913943,22.38,10006.39594
